pos	word_en	word_sp	positive	negative	objective	index	synset
v	ammoniate	None	+0	-0.375	0.625	0	00187147
n	progress	None	+0.125	-0	0.875	1	00282050
r	cavalierly	None	+0.125	-0	0.875	0	00282700
v	beautify	None	+0.25	-0	0.75	0	00293141
v	embellish	None	+0.25	-0	0.75	3	00293141
v	fancify	None	+0.25	-0	0.75	0	00293141
v	prettify	None	+0.25	-0	0.75	0	00293141
r	counteractively	None	+0.25	-0	0.75	0	00293329
a	raucous	None	+0	-0.5	0.5	0	00300359
v	disqualify	None	+0	-0.375	0.625	0	00301338
v	indispose	None	+0	-0.375	0.625	1	00301338
v	unfit	None	+0	-0.375	0.625	0	00301338
r	flirtatiously	None	+0.25	-0	0.75	0	00303034
n	blind_flying	None	+0	-0.5	0.5	0	00303049
r	enviously	None	+0.25	-0	0.75	0	00303177
r	currishly	None	+0.25	-0	0.75	0	00303789
r	ignobly	None	+0.25	-0	0.75	0	00303789
a	thundery	None	+0	-0.5	0.5	1	00306034
v	blind	atenuar	+0	-0.125	0.875	2	00312278
v	dim	ensombrecer	+0	-0.125	0.875	3	00312278
a	caudal	None	+0	-0.25	0.75	1	00319965
a	taillike	None	+0	-0.25	0.75	0	00319965
a	square-tailed	None	+0.125	-0	0.875	0	00320456
a	abortifacient	None	+0	-0.375	0.625	0	00322844
a	noncausal	_no_causal	+0	-0.25	0.75	0	00325197
a	noncausative	no_causativo	+0	-0.25	0.75	0	00325197
n	clamber	escalada	+0	-0.25	0.75	0	00325502
a	restrained	None	+0.625	-0	0.375	4	00326202
n	sideslip	deslizamiento_lateral	+0	-0.25	0.75	0	00329031
n	skid	derrape	+0	-0.25	0.75	2	00329031
n	slip	resbalón	+0	-0.25	0.75	12	00329031
a	midmost	None	+0.375	-0	0.625	0	00331167
n	dart	None	+0	-0.125	0.875	2	00334356
v	fall	caer	+0	-0.375	0.625	31	00342164
r	fraternally	None	+0.25	-0	0.75	0	00345070
n	jiggle	None	+0	-0.25	0.75	0	00347359
n	joggle	None	+0	-0.25	0.75	1	00347359
n	sway	None	+0	-0.125	0.875	1	00348008
n	tilt	None	+0	-0.125	0.875	4	00348008
a	paraphrastic	None	+0	-0.25	0.75	0	00353001
r	high	None	+0.25	-0	0.75	2	00357251
r	luxuriously	None	+0.25	-0	0.75	1	00357251
a	positive	None	+0.25	-0	0.75	9	00358678
a	positively_charged	None	+0.25	-0	0.75	0	00358678
r	hospitably	None	+0.25	-0	0.75	0	00358686
a	electroneutral	None	+0	-0.25	0.75	0	00359160
a	neutral	None	+0	-0.25	0.75	6	00359160
r	impenitently	None	+0.25	-0	0.75	0	00364916
r	unrepentantly	None	+0.25	-0	0.75	0	00364916
r	exactly	None	+0.375	-0	0.625	2	00368287
r	precisely	None	+0.375	-0	0.625	1	00368287
r	imprecisely	None	+0.125	-0	0.875	0	00368481
r	inexactly	None	+0.125	-0	0.875	0	00368481
a	purple-lilac	None	+0	-0.5	0.5	0	00380789
a	purplish-lilac	None	+0	-0.5	0.5	0	00380789
r	lasciviously	None	+0.375	-0	0.625	0	00386474
r	salaciously	None	+0.375	-0	0.625	0	00386474
r	unmanfully	None	+0	-0.5	0.5	0	00390816
r	mangily	None	+0.25	-0	0.75	0	00395119
r	mundanely	None	+0.25	-0	0.75	0	00404879
r	terrestrially	None	+0.25	-0	0.75	0	00404879
r	unnecessarily	None	+0.375	-0	0.625	0	00408498
v	bestialise	None	+0	-0.125	0.875	0	00410244
a	christlike	None	+0.5	-0	0.5	0	00411353
a	christly	None	+0.5	-0	0.5	0	00411353
a	uncategorised	None	+0	-0.625	0.375	0	00415116
a	uncategorized	None	+0	-0.625	0.375	0	00415116
a	cleanable	None	+0.625	-0	0.375	0	00417898
n	annoying	None	+0	-0.25	0.75	0	00418394
n	vexation	None	+0	-0.25	0.75	3	00418394
v	rigidify	None	+0	-0.25	0.75	0	00418408
n	disregard	None	+0.125	-0	0.875	1	00418615
n	neglect	None	+0.125	-0	0.875	2	00418615
a	ratty	None	+0	-0.625	0.375	1	00422772
a	travel-soiled	None	+0	-0.5	0.5	0	00423569
a	nonradioactive	no_radioactivo	+0	-0.25	0.75	0	00427255
v	die_off	None	+0	-0.125	0.875	0	00427683
v	die_out	None	+0	-0.125	0.875	0	00427683
a	nonkosher	None	+0	-0.75	0.25	0	00428121
a	terefah	None	+0	-0.75	0.25	0	00428121
r	powerlessly	None	+0.25	-0	0.75	0	00428493
r	practicably	None	+0.125	-0	0.875	0	00428572
n	jest	None	+0.875	-0	0.125	1	00431005
n	jocularity	None	+0.875	-0	0.125	2	00431005
n	joke	None	+0.875	-0	0.125	1	00431005
r	unpretentiously	None	+0.375	-0	0.625	0	00431058
r	preternaturally	None	+0.125	-0	0.875	0	00431238
r	prettily	None	+0.5	-0	0.5	0	00431396
r	unprofitably	None	+0	-0.5	0.5	0	00433120
r	penally	None	+0.125	-0	0.875	0	00435951
r	raving	None	+0.25	-0	0.75	0	00439472
r	ravingly	None	+0.25	-0	0.75	0	00439472
v	slow	None	+0	-0.125	0.875	2	00440786
r	repellingly	None	+0.125	-0	0.875	0	00441043
r	sanctimoniously	None	+0.25	-0	0.75	0	00446118
r	remarkably	None	+0.125	-0	0.875	1	00454512
r	signally	None	+0.125	-0	0.875	1	00454512
r	unmistakably	None	+0.125	-0	0.875	1	00454512
a	breeched	None	+0	-0.125	0.875	0	00454984
a	dolled_up	None	+0	-0.25	0.75	0	00455824
a	noncollapsable	None	+0	-0.5	0.5	0	00466365
a	noncollapsible	None	+0	-0.5	0.5	0	00466365
a	diffusing	None	+0	-0.125	0.875	0	00468362
a	diffusive	None	+0	-0.125	0.875	0	00468362
a	dispersive	None	+0	-0.125	0.875	0	00468362
a	disseminative	None	+0	-0.125	0.875	0	00468362
r	stonily	None	+0.125	-0	0.875	0	00468966
r	stodgily	None	+0.25	-0	0.75	0	00469473
r	stuffily	None	+0.25	-0	0.75	0	00469473
a	unreported	desapercibido	+0	-0.125	0.875	0	00471966
a	combinative	None	+0	-0.375	0.625	0	00472336
a	combinatory	None	+0	-0.375	0.625	0	00472336
a	burnable	None	+0.625	-0	0.375	0	00473243
a	ignitable	None	+0.625	-0	0.375	0	00473243
a	ignitible	None	+0.625	-0	0.375	0	00473243
a	disproportional	None	+0	-0.25	0.75	0	00483048
a	disproportionate	None	+0	-0.25	0.75	0	00483048
r	fulsomely	None	+0.25	-0	0.75	0	00485765
r	smarmily	None	+0.25	-0	0.75	0	00485765
r	unctuously	None	+0.25	-0	0.75	0	00485765
v	fix	None	+0	-0.25	0.75	7	00486998
r	unstintingly	None	+0.25	-0	0.75	0	00489425
r	vulnerably	None	+0.125	-0	0.875	0	00493974
r	ruggedly	None	+0.375	-0	0.625	0	00500990
r	by_rights	por_derecho	+0.125	-0	0.875	0	00505450
r	properly	adecuadamente	+0.125	-0	0.875	1	00505450
v	fructify	None	+0.25	-0	0.75	1	00506539
n	sporting_life	None	+0.125	-0	0.875	0	00506554
n	spree	cana_al_aire	+0.5	-0	0.5	0	00510475
r	polygonally	None	+0.25	-0	0.75	0	00511029
v	mystify	mistificar	+0.125	-0	0.875	1	00518653
a	undecided	None	+0	-0.375	0.625	1	00519103
a	all-or-nothing	None	+0	-0.25	0.75	0	00521692
v	carboxylate	None	+0	-0.125	0.875	0	00526081
v	classicise	None	+0.25	-0	0.75	0	00526643
a	incomprehensive	incompleto	+0	-0.125	0.875	0	00529075
v	resole	None	+0.125	-0	0.875	0	00533403
v	sole	None	+0.125	-0	0.875	0	00533403
n	rhumba	None	+0	-0.125	0.875	2	00537085
n	rumba	None	+0	-0.125	0.875	2	00537085
a	umbilicate	None	+0	-0.125	0.875	0	00537169
v	elevate	None	+0.375	-0	0.625	2	00544549
v	raise	None	+0.375	-0	0.625	11	00544549
a	cryptic	None	+0	-0.25	0.75	1	00547930
v	return	None	+0.5	-0	0.5	8	00548153
v	come_out	brotar	+0	-0.125	0.875	10	00548266
v	erupt	salir	+0	-0.125	0.875	3	00548266
v	push_through	salir	+0	-0.125	0.875	0	00548266
n	hamming	None	+0	-0.875	0.125	0	00551585
n	overacting	None	+0	-0.875	0.125	0	00551585
v	rarefy	None	+0.125	-0	0.875	1	00552138
n	disruption	None	+0	-0.375	0.625	3	00553173
n	perturbation	None	+0	-0.375	0.625	4	00553173
a	non-conducting	None	+0	-0.625	0.375	0	00558232
a	nonconducting	None	+0	-0.625	0.375	0	00558232
a	nonconductive	None	+0	-0.625	0.375	0	00558232
a	homebound	None	+0	-0.25	0.75	0	00558827
a	discrepant	None	+0	-0.75	0.25	1	00562803
a	kayoed	None	+0	-0.125	0.875	0	00572714
a	ko'd	None	+0	-0.125	0.875	0	00572714
a	semicomatose	None	+0	-0.125	0.875	0	00573008
n	chip_shot	None	+0	-0.25	0.75	0	00573530
v	apprehend	None	+0.125	-0	0.875	0	00588221
a	disaffected	None	+0	-0.625	0.375	0	00589960
a	irregular	None	+0	-0.25	0.75	1	00594146
a	unpredictable	None	+0	-0.25	0.75	2	00594146
a	dogging	None	+0	-0.25	0.75	0	00596043
a	persisting	None	+0	-0.25	0.75	0	00596043
v	be_on_the_ball	None	+0.25	-0	0.75	0	00596484
v	be_with_it	None	+0.25	-0	0.75	0	00596484
v	know_the_score	None	+0.25	-0	0.75	0	00596484
n	thaneship	None	+0	-0.25	0.75	0	00604910
v	blank_out	None	+0	-0.75	0.25	0	00609100
v	block	None	+0	-0.75	0.25	12	00609100
v	draw_a_blank	None	+0	-0.75	0.25	0	00609100
v	forget	None	+0	-0.75	0.25	1	00609100
v	come_to_mind	None	+0.125	-0	0.875	0	00609352
v	spring_to_mind	None	+0.125	-0	0.875	0	00609352
v	bear_in_mind	tener_en_cuenta	+0.375	-0	0.625	0	00609506
v	mind	mente	+0.375	-0	0.625	5	00609506
a	quirky	None	+0	-0.5	0.5	0	00609564
a	divergent	None	+0	-0.125	0.875	1	00612652
a	diverging	None	+0	-0.125	0.875	0	00612652
a	hard-baked	None	+0	-0.5	0.5	0	00617510
v	err	None	+0	-0.25	0.75	0	00617748
v	slip	None	+0	-0.25	0.75	5	00617748
a	uncorrupted	None	+0	-0.875	0.125	1	00623261
a	unspoiled	None	+0	-0.875	0.125	1	00623261
n	strain	None	+0	-0.5	0.5	9	00624553
n	straining	None	+0	-0.5	0.5	0	00624553
n	weightlift	None	+0	-0.125	0.875	0	00626188
n	weightlifting	None	+0	-0.125	0.875	0	00626188
n	incline_bench_press	None	+0.375	-0	0.625	0	00626728
v	skim	examinar_ligeramente	+0.375	-0	0.625	6	00627824
v	skim_over	leer_por_encima	+0.375	-0	0.625	0	00627824
a	thin-bodied	None	+0	-0.25	0.75	0	00628881
a	incorporeal	None	+0	-0.5	0.5	0	00630802
a	bodiless	None	+0	-0.75	0.25	0	00631040
a	discorporate	None	+0	-0.75	0.25	0	00631040
a	disembodied	None	+0	-0.75	0.25	0	00631040
a	unbodied	None	+0	-0.75	0.25	1	00631040
a	unembodied	None	+0	-0.75	0.25	0	00631040
n	supererogation	None	+0	-0.25	0.75	0	00633613
v	construct	construir	+0.375	-0	0.625	5	00634090
v	cinch	None	+0.25	-0	0.75	1	00635794
a	regular	regular	+0	-0.5	0.5	9	00638501
a	unconstipated	no_estreñido	+0	-0.5	0.5	0	00638501
v	explore	None	+0.125	-0	0.875	1	00646271
a	undreamed	None	+0	-0.5	0.5	0	00646276
a	undreamed_of	None	+0	-0.5	0.5	0	00646276
a	undreamt	None	+0	-0.5	0.5	0	00646276
a	flattened	None	+0.375	-0	0.625	0	00659530
a	planate	None	+0.375	-0	0.625	0	00659530
v	downgrade	None	+0	-0.625	0.375	0	00660730
v	prove_oneself	None	+0.25	-0	0.75	0	00665235
v	negate	None	+0	-0.25	0.75	2	00666886
v	invalidate	None	+0	-0.125	0.875	2	00667102
v	nullify	None	+0	-0.125	0.875	1	00667102
v	controvert	None	+0	-0.875	0.125	1	00667747
v	rebut	None	+0	-0.875	0.125	1	00667747
v	refute	None	+0	-0.875	0.125	1	00667747
v	falsify	falsificar	+0	-0.5	0.5	1	00667942
a	disused	None	+0	-0.125	0.875	0	00669021
a	obsolete	None	+0	-0.125	0.875	0	00669021
a	accursed	None	+0	-0.25	0.75	0	00669853
a	accurst	None	+0	-0.25	0.75	0	00669853
a	maledict	None	+0	-0.25	0.75	0	00669853
a	fortunate	None	+0.875	-0	0.125	1	00670938
a	golden	None	+0.875	-0	0.125	3	00670938
a	draped	None	+0	-0.125	0.875	1	00671976
v	overestimate	None	+0	-0.125	0.875	0	00672017
v	overrate	None	+0	-0.125	0.875	0	00672017
a	orbitual	None	+0	-0.125	0.875	0	00676271
n	haemorrhoidectomy	None	+0.125	-0	0.875	0	00676693
n	hemorrhoidectomy	None	+0.125	-0	0.875	0	00676693
v	bias	None	+0.125	-0	0.875	1	00680346
v	predetermine	None	+0.125	-0	0.875	1	00680346
v	disincline	None	+0	-0.375	0.625	0	00681125
v	indispose	None	+0	-0.375	0.625	0	00681125
a	undatable	None	+0	-0.75	0.25	0	00681548
v	disbelieve	None	+0	-0.5	0.5	0	00684645
a	hesitant	None	+0	-0.625	0.375	0	00686573
a	hesitating	None	+0	-0.625	0.375	0	00686573
v	receive	None	+0.25	-0	0.75	5	00686879
n	anaplasty	None	+0.125	-0	0.875	0	00690501
v	favor	None	+0.25	-0	0.75	1	00692143
a	defeated	None	+0	-0.5	0.5	0	00694608
a	triumphant	None	+0	-0.5	0.5	1	00695209
a	victorious	None	+0	-0.5	0.5	1	00695209
a	in_high_spirits	None	+0.5	-0	0.5	0	00705498
v	assert	None	+0.125	-0	0.875	3	00717045
v	insist	None	+0.125	-0	0.875	2	00717045
a	nonarbitrary	None	+0	-0.625	0.375	0	00720082
a	restrained	None	+0.25	-0	0.75	0	00721050
a	reticent	None	+0.25	-0	0.75	1	00721050
a	unemotional	None	+0.25	-0	0.75	1	00721050
a	tested	None	+0.375	-0	0.625	1	00724596
a	time-tested	None	+0.375	-0	0.625	0	00724596
a	tried	None	+0.375	-0	0.625	1	00724596
a	tried_and_true	None	+0.375	-0	0.625	0	00724596
v	carnalize	erotizar	+0	-0.125	0.875	1	00727012
a	obliterate	None	+0	-0.125	0.875	0	00735088
a	demolished	None	+0	-0.125	0.875	0	00735608
a	dismantled	None	+0	-0.125	0.875	0	00735608
a	done_for	None	+0	-0.375	0.625	0	00735882
a	gone	None	+0	-0.375	0.625	0	00735882
n	deviance	None	+0.375	-0	0.625	1	00737399
v	vocalise	None	+0	-0.125	0.875	4	00745187
v	vocalize	None	+0	-0.125	0.875	4	00745187
v	deluge	None	+0	-0.375	0.625	1	00751131
v	overwhelm	None	+0	-0.375	0.625	1	00751131
n	fibbing	None	+0.125	-0	0.875	0	00752144
n	paltering	None	+0.125	-0	0.875	0	00752144
n	deceit	None	+0	-0.125	0.875	2	00752431
a	diversionary	None	+0	-0.375	0.625	0	00763272
a	square	None	+0	-0.625	0.375	4	00766102
a	straight	None	+0	-0.625	0.375	11	00766102
v	blarney	None	+0.25	-0	0.75	0	00768778
v	cajole	None	+0.25	-0	0.75	0	00768778
v	wheedle	None	+0.25	-0	0.75	0	00768778
a	talkative	None	+0	-0.375	0.625	1	00773299
n	mail_fraud	None	+0	-0.25	0.75	0	00777587
a	knifelike	None	+0.25	-0	0.75	3	00780944
v	quest	None	+0	-0.125	0.875	3	00782428
a	focused	None	+0.375	-0	0.625	0	00782856
a	focussed	None	+0.375	-0	0.625	0	00782856
v	examine	None	+0.25	-0	0.75	2	00788564
a	groveling	None	+0.75	-0	0.25	0	00789871
a	wormy	None	+0.75	-0	0.25	1	00789871
a	sovereign	None	+0.125	-0	0.875	1	00792641
a	supreme	None	+0.125	-0	0.875	1	00792641
n	audition	audición	+0.375	-0	0.625	1	00794614
n	tryout	prueba	+0.375	-0	0.625	1	00794614
a	potty	None	+0	-0.375	0.625	2	00798384
a	tiddly	None	+0	-0.375	0.625	0	00798384
a	tipsy	None	+0	-0.375	0.625	0	00798384
a	hopped-up	None	+0.125	-0	0.875	1	00799401
a	stoned	None	+0.125	-0	0.875	0	00799401
a	uninebriated	None	+0	-0.125	0.875	0	00800159
a	unintoxicated	None	+0	-0.125	0.875	0	00800159
a	blunted	None	+0.25	-0	0.75	0	00800597
v	give_in	claudicar	+0.5	-0	0.5	1	00804476
v	knuckle_under	doblegarse	+0.5	-0	0.5	0	00804476
v	succumb	consentir	+0.5	-0	0.5	0	00804476
v	yield	claudicar	+0.5	-0	0.5	12	00804476
a	changing	None	+0.375	-0	0.625	0	00808822
v	eschew	eludir	+0.125	-0	0.875	0	00812149
v	shun	rehuir	+0.125	-0	0.875	0	00812149
v	insist	None	+0	-0.25	0.75	0	00818974
v	take_a_firm_stand	None	+0	-0.25	0.75	0	00818974
n	momism	mimo_excesivo	+0	-0.5	0.5	0	00820721
v	reflect	None	+0.125	-0	0.875	5	00821765
a	comestible	None	+0.25	-0	0.75	0	00828779
a	edible	None	+0.25	-0	0.75	0	00828779
n	artificial_respiration	None	+0	-0.25	0.75	0	00831919
n	eupnea	None	+0	-0.625	0.375	0	00833491
n	eupnoea	None	+0	-0.625	0.375	0	00833491
v	misinform	None	+0	-0.25	0.75	0	00834009
a	leaden	None	+0	-0.25	0.75	3	00837756
a	plodding	None	+0	-0.25	0.75	0	00837756
v	take_a_dive	None	+0	-0.125	0.875	0	00839085
n	nip	None	+0	-0.25	0.75	5	00842281
n	pinch	None	+0	-0.25	0.75	4	00842281
v	blame	None	+0	-0.25	0.75	0	00842538
v	fault	None	+0	-0.25	0.75	0	00842538
a	exquisite	None	+0.5	-0	0.5	1	00850552
a	recherche	None	+0.5	-0	0.5	0	00850552
a	soigne	None	+0.75	-0	0.25	0	00850983
a	soignee	None	+0.75	-0	0.25	0	00850983
a	unsuitable	None	+0	-0.625	0.375	3	00853473
n	arousal	exitación	+0.5	-0	0.5	3	00853835
n	foreplay	preámbulo_sexual	+0.5	-0	0.5	0	00853835
n	stimulation	estimulación	+0.5	-0	0.5	3	00853835
n	heterosexualism	None	+0.25	-0	0.75	0	00857664
n	neurotropism	None	+0.125	-0	0.875	0	00862310
v	explode	None	+0	-0.25	0.75	6	00862467
a	charmed	None	+0	-0.75	0.25	1	00865620
a	delighted	None	+0	-0.75	0.25	1	00865620
a	entranced	None	+0	-0.75	0.25	0	00865620
a	bewitched	None	+0.125	-0	0.875	0	00865765
a	ensorcelled	None	+0.125	-0	0.875	0	00865765
a	mesmerized	None	+0.125	-0	0.875	0	00865848
n	bawling	None	+0	-0.125	0.875	0	00868799
a	canty	None	+0.375	-0	0.625	0	00874547
a	nonexplorative	no_exploratorio	+0	-0.125	0.875	0	00878704
a	nonexploratory	no_exploratorio	+0	-0.125	0.875	0	00878704
n	gape	None	+0	-0.125	0.875	1	00879037
v	flatter	None	+0.5	-0	0.5	0	00880227
a	unequalised	None	+0	-0.625	0.375	0	00893347
n	grooming	None	+0.125	-0	0.875	0	00893955
n	preparation	None	+0.125	-0	0.875	5	00893955
n	training	None	+0.125	-0	0.875	0	00893955
a	double	None	+0	-0.625	0.375	6	00896026
a	delible	None	+0.625	-0	0.375	0	00897681
v	purge	None	+0	-0.25	0.75	1	00905283
a	encomiastic	None	+0.125	-0	0.875	0	00906099
a	eulogistic	None	+0.125	-0	0.875	0	00906099
v	grizzle	gimotear	+0	-0.125	0.875	1	00907930
v	yawp	sollozar	+0	-0.125	0.875	1	00907930
v	beef	disputar	+0	-0.5	0.5	0	00910973
v	holler	gritar	+0	-0.5	0.5	2	00910973
v	inveigh	quejarse	+0	-0.375	0.625	0	00911261
a	crinkled	None	+0	-0.125	0.875	0	00911762
v	pipe	None	+0.125	-0	0.875	0	00914420
v	pipe_up	None	+0.125	-0	0.875	1	00914420
v	shriek	None	+0.125	-0	0.875	0	00914420
v	shrill	None	+0.125	-0	0.875	0	00914420
a	high-keyed	None	+0.375	-0	0.625	0	00918939
a	flighty	None	+0	-0.375	0.625	1	00919155
n	tree_surgery	None	+0	-0.375	0.625	0	00921530
a	elating	None	+0.375	-0	0.625	0	00921538
a	exhilarating	None	+0.375	-0	0.625	1	00921538
v	signalise	señalar	+0.25	-0	0.75	3	00922438
a	damnatory	None	+0	-0.25	0.75	0	00925177
a	damning	None	+0	-0.25	0.75	0	00925177
a	exhaustible	None	+0.625	-0	0.375	0	00925460
a	anticipated	None	+0.25	-0	0.75	0	00929815
a	awaited	None	+0.25	-0	0.75	0	00929815
a	hoped-for	None	+0.25	-0	0.75	0	00929815
a	expendable	None	+0.75	-0	0.25	0	00932695
a	consumable	None	+0.125	-0	0.875	0	00932829
a	experienced	None	+0.5	-0	0.5	0	00935500
a	practiced	None	+0.375	-0	0.625	1	00936427
a	unversed	None	+0	-0.5	0.5	0	00937616
n	misapplication	None	+0	-0.5	0.5	0	00949516
a	almond-eyed	None	+0.25	-0	0.75	0	00953731
a	blue-eyed	None	+0.125	-0	0.875	1	00953814
a	keen-eyed	None	+0.375	-0	0.625	0	00954064
a	sharp-eyed	None	+0.375	-0	0.625	2	00954064
a	apostate	None	+0	-0.625	0.375	0	00959979
a	hard-core	None	+0.5	-0	0.5	1	00962025
n	devastation	devastación	+0	-0.625	0.375	3	00967157
n	ravaging	estrago	+0	-0.625	0.375	0	00967157
a	swank	None	+0.5	-0	0.5	0	00973434
n	foray	None	+0	-0.125	0.875	0	00976953
a	double-quick	None	+0.125	-0	0.875	0	00977606
a	old-womanish	None	+0.5	-0	0.5	0	00985297
v	delineate	None	+0.375	-0	0.625	4	00989084
a	deep-eyed	None	+0.125	-0	0.875	0	00989416
a	hollow-eyed	None	+0.125	-0	0.875	0	00989416
a	sunken-eyed	None	+0.125	-0	0.875	0	00989416
a	gangling	None	+0.25	-0	0.75	1	00989544
a	gangly	None	+0.25	-0	0.75	1	00989544
a	lanky	None	+0.25	-0	0.75	1	00989544
a	spindly	None	+0	-0.125	0.875	0	00989647
n	fratricide	None	+0.125	-0	0.875	1	00990963
a	fat-free	None	+0	-0.5	0.5	0	00992955
a	fatless	None	+0	-0.5	0.5	0	00992955
a	nonfat	None	+0	-0.5	0.5	0	00992955
a	indulgent	None	+0.75	-0	0.25	1	00996343
v	assert	None	+0.125	-0	0.875	0	01016778
v	asseverate	None	+0.125	-0	0.875	0	01016778
v	maintain	None	+0.125	-0	0.875	3	01016778
a	crookback	None	+0	-0.5	0.5	0	01019000
a	crookbacked	None	+0	-0.5	0.5	0	01019000
a	gibbous	None	+0	-0.5	0.5	0	01019000
a	humpbacked	None	+0	-0.5	0.5	0	01019000
a	spinnable	None	+0.625	-0	0.375	1	01023010
n	red_tape	burocracia	+0	-0.125	0.875	0	01025563
v	slip_in	colar	+0	-0.25	0.75	0	01025602
v	stick_in	meterse	+0	-0.25	0.75	0	01025602
a	hard-line	None	+0.125	-0	0.875	0	01026150
n	modus_operandi	modus_operandi	+0.25	-0	0.75	0	01026482
v	snivel	None	+0.125	-0	0.875	0	01042531
v	whine	None	+0.125	-0	0.875	1	01042531
n	zoolatry	None	+0	-0.125	0.875	0	01046441
v	squall	chillar	+0	-0.125	0.875	0	01047263
v	bellow	None	+0	-0.125	0.875	1	01048718
a	fusty	None	+0	-0.875	0.125	0	01053915
a	musty	None	+0	-0.875	0.125	1	01053915
a	glaciated	None	+0	-0.375	0.625	0	01078932
a	liquescent	None	+0	-0.125	0.875	0	01079978
a	acarpous	None	+0	-0.375	0.625	0	01082925
a	air-filled	None	+0	-0.25	0.75	0	01084023
n	misdeal	None	+0	-0.75	0.25	0	01085567
a	overladen	None	+0	-0.125	0.875	0	01085848
a	overloaded	None	+0	-0.125	0.875	0	01085848
n	generosity	None	+0.5	-0	0.5	1	01085937
a	unfeathered	None	+0	-0.625	0.375	1	01096648
a	unframed	None	+0	-0.625	0.375	0	01096889
a	all-purpose	None	+0	-0.75	0.25	0	01102058
a	general-purpose	None	+0	-0.75	0.25	0	01102058
v	outdo	ganar	+0.125	-0	0.875	1	01109259
v	scoop	barrer_con	+0.125	-0	0.875	1	01109259
a	close	None	+0.375	-0	0.625	13	01113225
a	hardfisted	None	+0	-0.25	0.75	0	01113505
a	talentless	None	+0.375	-0	0.625	0	01119305
a	goodish	None	+0.75	-0	0.25	0	01124342
v	chop	tajar	+0.25	-0	0.75	5	01124535
n	misgovernment	None	+0	-0.25	0.75	0	01125562
a	crabbed	None	+0	-0.625	0.375	0	01136248
a	cross	None	+0	-0.625	0.375	1	01136248
a	misanthropic	None	+0	-0.5	0.5	1	01138161
a	misanthropical	None	+0	-0.5	0.5	1	01138161
a	misogynistic	None	+0	-0.5	0.5	0	01138316
a	lissom	None	+0.25	-0	0.75	0	01140290
a	erect	None	+0	-0.25	0.75	1	01151592
a	granitelike	None	+0	-0.375	0.625	0	01151951
a	granitic	None	+0	-0.375	0.625	1	01151951
a	compressible	None	+0.625	-0	0.375	1	01153435
a	squeezable	None	+0.625	-0	0.375	0	01153435
a	intoxicant	None	+0	-0.5	0.5	0	01159119
a	intoxicating	None	+0	-0.5	0.5	0	01159119
a	spirituous	None	+0.375	-0	0.625	0	01159217
n	beating	None	+0	-0.125	0.875	1	01160729
a	on-key	None	+0.5	-0	0.5	0	01163759
a	true	None	+0.5	-0	0.5	10	01163759
n	discord	None	+0	-0.25	0.75	3	01170175
a	flushed	None	+0.875	-0	0.125	0	01170823
a	rose-cheeked	None	+0.875	-0	0.125	0	01170823
a	rosy	None	+0.875	-0	0.125	1	01170823
a	rosy-cheeked	None	+0.875	-0	0.125	0	01170823
n	affray	reyerta	+0	-0.25	0.75	1	01176335
n	fray	liza	+0	-0.25	0.75	0	01176335
n	ruffle	altercado	+0	-0.25	0.75	2	01176335
a	mortified	None	+0	-0.5	0.5	0	01176973
v	pander	None	+0.125	-0	0.875	1	01180975
a	nondigestible	None	+0	-0.5	0.5	0	01183274
a	weighty	None	+0	-0.625	0.375	3	01190168
n	dismissal	anulación_de_la_instancia	+0	-0.5	0.5	0	01190172
n	judgement_of_dismissal	sentencia_desestimatoria	+0	-0.5	0.5	0	01190172
n	judgment_of_dismissal	sentencia_desestimatoria	+0	-0.5	0.5	0	01190172
v	quell	None	+0	-0.375	0.625	1	01194114
a	right-hand	None	+0.625	-0	0.375	1	01197634
a	inhomogeneous	None	+0	-0.5	0.5	0	01199663
a	ungraded	None	+0	-0.625	0.375	1	01204443
a	unordered	None	+0	-0.625	0.375	1	01204443
a	unranked	None	+0	-0.625	0.375	0	01204443
a	high-topped	None	+0.375	-0	0.625	0	01206046
a	low-ceilinged	None	+0	-0.5	0.5	0	01210080
a	reduced	None	+0	-0.25	0.75	1	01213090
a	nonechoic	None	+0	-0.625	0.375	0	01217919
v	buoy	abalizar	+0.125	-0	0.875	1	01218512
n	doings	None	+0.25	-0	0.75	0	01220984
v	handle	None	+0	-0.25	0.75	4	01224415
v	manage	None	+0	-0.25	0.75	6	01224415
v	wield	None	+0	-0.25	0.75	1	01224415
a	thieving	None	+0	-0.25	0.75	0	01225294
a	august	None	+0.5	-0	0.5	1	01226660
n	endearment	None	+0.5	-0	0.5	0	01227805
n	civility	None	+0.125	-0	0.875	1	01227908
n	politeness	None	+0.125	-0	0.875	1	01227908
a	debasing	None	+0	-0.625	0.375	0	01228050
a	degrading	None	+0	-0.625	0.375	1	01228050
a	futureless	None	+0	-0.625	0.375	0	01230521
a	helpless	None	+0	-0.875	0.125	1	01230616
v	mangle	None	+0	-0.75	0.25	1	01232098
v	maul	None	+0	-0.75	0.25	1	01232098
a	semi-climbing	None	+0.125	-0	0.875	0	01237162
v	abrade	None	+0	-0.125	0.875	1	01251651
n	beatification	None	+0.75	-0	0.25	1	01265475
v	rinse	enjuagar	+0	-0.125	0.875	1	01270199
v	wash	lavar	+0	-0.125	0.875	0	01270199
a	specifiable	None	+0.625	-0	0.375	0	01273033
